PreCondName,TrgCol,ratingName,CSName,UCSName,SoundName,ExtName,Session_Condition.thisRepN,Session_Condition.thisTrialN,Session_Condition.thisN,Session_Condition.thisIndex,PreCond.thisRepN,PreCond.thisTrialN,PreCond.thisN,PreCond.thisIndex,RatingPreCond.thisRepN,RatingPreCond.thisTrialN,RatingPreCond.thisN,RatingPreCond.thisIndex,Cond.thisRepN,Cond.thisTrialN,Cond.thisN,Cond.thisIndex,RatingCond.thisRepN,RatingCond.thisTrialN,RatingCond.thisN,RatingCond.thisIndex,Session_Extinction.thisRepN,Session_Extinction.thisTrialN,Session_Extinction.thisN,Session_Extinction.thisIndex,Extinction.thisRepN,Extinction.thisTrialN,Extinction.thisN,Extinction.thisIndex,RatingExt.thisRepN,RatingExt.thisTrialN,RatingExt.thisN,RatingExt.thisIndex,InstrBkg.started,InstrBkg.stopped,TagFig.started,TagFig.stopped,InstrKeyResp.keys,InstrKeyResp.rt,InstrKeyResp.started,InstrKeyResp.stopped,precondBkg.started,precondBkg.stopped,imagePreCond.started,imagePreCond.stopped,BlankBkg.started,BlankBkg.stopped,Bkg.started,Bkg.stopped,image.started,image.stopped,Scale.response,Scale.rt,Scale.started,Scale.stopped,InstrBkg2.started,InstrBkg2.stopped,TagFig2.started,TagFig2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,CSBkg.started,CSBkg.stopped,CS_image.started,CS_image.stopped,UCSBkg.started,UCSBkg.stopped,UCS_image.started,UCS_image.stopped,sound_1.started,sound_1.stopped,InstrBkg3.started,InstrBkg3.stopped,TagFig3.started,TagFig3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,ExtBkg.started,ExtBkg.stopped,Ext_image.started,Ext_image.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,0.4,,Condition\CS-3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,17,17,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.47705729998415,None,,,,,,,,,,,,,,,,,399.97380800003884,None,399.97380800003884,None,None,None,None,None,None,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,Condition\CS-3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,18,18,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.78411780000897,None,,,,,,,,,,,,,,,,,404.76066120003816,None,404.76066120003816,None,406.70088509999914,None,406.70088509999914,None,406.6598015499476,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,Condition\CS-3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,19,19,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.94556309998734,None,,,,,,,,,,,,,,,,,406.92803670000285,None,406.92803670000285,None,408.87671290000435,None,408.87671290000435,None,408.8363710499543,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,Condition\CS-3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,20,20,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.11287110002013,None,,,,,,,,,,,,,,,,,409.06390370003646,None,409.06390370003646,None,411.03524150000885,None,411.03524150000885,None,410.97921857998006,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,Condition\CS-3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,21,21,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.21559909998905,None,,,,,,,,,,,,,,,,,411.1561129000038,None,411.1561129000038,None,413.1691470000078,None,413.1691470000078,None,413.10594063996103,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,-0.1,,Condition\CS+3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,22,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.3716231000144,None,,,,,,,,,,,,,,,,,413.3446931000217,None,413.3446931000217,None,415.3202963999938,None,415.3202963999938,None,415.256970849965,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.9,,Condition\CS+3.BMP,Condition\UCS3.BMP,Sound\scream1.wav,,2,0,2,0,,,,,,,,,0,23,23,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.6028910999885,None,,,,,,,,,,,,,,,,,415.5809747999883,None,415.5809747999883,None,416.6998257000232,None,416.6998257000232,None,416.7096162399859,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,-0.1,,Condition\CS+3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,24,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.33582400000887,None,,,,,,,,,,,,,,,,,417.8691603000043,None,417.8691603000043,None,None,None,None,None,None,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,Condition\CS-3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,25,25,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.5245209999848,None,,,,,,,,,,,,,,,,,422.4869292000076,None,422.4869292000076,None,424.4450594999944,None,424.4450594999944,None,424.38019221994324,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,Condition\CS-3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,26,26,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.6044854000211,None,,,,,,,,,,,,,,,,,424.5650587999844,None,424.5650587999844,None,426.5598960000207,None,426.5598960000207,None,426.49803870996107,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,Condition\CS-3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,27,27,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.8125672999886,None,,,,,,,,,,,,,,,,,426.79168219998246,None,426.79168219998246,None,428.7829734000261,None,428.7829734000261,None,428.7159186799894,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,Condition\CS-3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,28,28,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.11444460001076,None,,,,,,,,,,,,,,,,,429.0706186000025,None,429.0706186000025,None,431.03679019998526,None,431.03679019998526,None,430.98691677998283,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.9,,Condition\CS+3.BMP,Condition\UCS3.BMP,Sound\scream1.wav,,2,0,2,0,,,,,,,,,0,29,29,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.2165396999917,None,,,,,,,,,,,,,,,,,431.2078618000378,None,431.2078618000378,None,432.3101225999999,None,432.3101225999999,None,432.3073464099841,None,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,-0.1,Rating\ratingCS+3.png,,,,,2,0,2,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,434.81884230003925,None,434.81884230003925,None,2.0390624999999996,133.469764199981,434.81884230003925,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,Rating\ratingCS-3.png,,,,,2,0,2,0,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,569.6868414999917,None,569.6868414999917,None,1.8203124999999998,0.7247561999829486,569.6868414999917,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.4982090999838,None,570.4982090999838,None,space,2.3453065000358038,570.4982090999838,None,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,573.8859065999859,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.888521099987,None,572.888521099987,None,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,574.9534072999959,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.9520757999853,None,573.9520757999853,None,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,1,,,,,,,,,,,,,,,,,576.0193010999938,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.0192389999866,None,575.0192389999866,None,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,17,,,,,,,,,,,,,,,,,577.1688305999851,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.1583804999827,None,576.1583804999827,None,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,11,,,,,,,,,,,,,,,,,578.2690305000287,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.2682169000036,None,577.2682169000036,None,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,12,,,,,,,,,,,,,,,,,579.3534209000063,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.3521050999989,None,578.3521050999989,None,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,580.5523819000227,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.5418848000118,None,579.5418848000118,None,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,19,,,,,,,,,,,,,,,,,581.8014610999962,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.7910828000167,None,580.7910828000167,None,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,3,,,,,,,,,,,,,,,,,582.9362060999847,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.932574400038,None,581.932574400038,None,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,7,,,,,,,,,,,,,,,,,584.1185037000105,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.11821710004,None,583.11821710004,None,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,13,,,,,,,,,,,,,,,,,585.4538337999838,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.447551499994,None,584.447551499994,None,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,9,,,,,,,,,,,,,,,,,586.7204133000341,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.7205762999947,None,585.7205762999947,None,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,12,12,16,,,,,,,,,,,,,,,,,587.7845035000355,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.7829803000204,None,586.7829803000204,None,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,13,13,4,,,,,,,,,,,,,,,,,589.0177106999909,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.0226081000292,None,588.0226081000292,None,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,10,,,,,,,,,,,,,,,,,590.2016309000319,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.1897937000031,None,589.1897937000031,None,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,15,15,5,,,,,,,,,,,,,,,,,591.4339958000346,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.4260305000353,None,590.4260305000353,None,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,16,16,18,,,,,,,,,,,,,,,,,592.5669398999889,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.5567319000256,None,591.5567319000256,None,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,17,17,8,,,,,,,,,,,,,,,,,593.7170578000369,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.7063070000149,None,592.7063070000149,None,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,18,18,14,,,,,,,,,,,,,,,,,595.0009161999915,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.9900707000052,None,593.9900707000052,None,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,19,19,15,,,,,,,,,,,,,,,,,596.1367226000293,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.1251954000327,None,595.1251954000327,None,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,-0.1,Rating\ratingCS+3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,597.8180597000173,None,597.8180597000173,None,2.7734375,11.044897400017362,597.8180597000173,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,Rating\ratingCS-3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,1,1,1,,,,,,,,,,,,,,,610.2475062999874,None,610.2475062999874,None,2.4140625,1.3934327000170015,610.2475062999874,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,7,,,,,,,,,,,,,,,,,612.7168874000199,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.7420371000189,None,611.7420371000189,None,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,6,,,,,,,,,,,,,,,,,613.8818805000046,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.8823289999855,None,612.8823289999855,None,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,2,2,1,,,,,,,,,,,,,,,,,615.0153588000103,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.0166634999914,None,614.0166634999914,None,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,3,3,14,,,,,,,,,,,,,,,,,616.1645145000075,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.1579333000118,None,615.1579333000118,None,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,4,4,8,,,,,,,,,,,,,,,,,617.2502543000155,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.2601129999966,None,616.2601129999966,None,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,5,5,9,,,,,,,,,,,,,,,,,618.3185184000176,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.3142644999898,None,617.3142644999898,None,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,6,6,12,,,,,,,,,,,,,,,,,619.6566946000094,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.6693044999847,None,618.6693044999847,None,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,7,7,18,,,,,,,,,,,,,,,,,620.822909599985,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.8088263000245,None,619.8088263000245,None,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,8,8,17,,,,,,,,,,,,,,,,,621.9559070999967,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.9460009000031,None,620.9460009000031,None,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,9,9,13,,,,,,,,,,,,,,,,,623.1884253000026,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.1773633999983,None,622.1773633999983,None,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,10,10,16,,,,,,,,,,,,,,,,,624.3217058000155,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.3221216000384,None,623.3221216000384,None,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,11,11,0,,,,,,,,,,,,,,,,,625.5560450000339,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.5502142999903,None,624.5502142999903,None,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,12,12,3,,,,,,,,,,,,,,,,,626.5886473000282,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.5775632000295,None,625.5775632000295,None,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,13,13,10,,,,,,,,,,,,,,,,,627.8049864000059,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.7994427999947,None,626.7994427999947,None,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,14,14,11,,,,,,,,,,,,,,,,,628.9059105000342,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.904929500015,None,627.904929500015,None,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,15,15,2,,,,,,,,,,,,,,,,,630.1791633000248,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.100419400027,None,629.100419400027,None,hyz1102,001,2021_Nov_02_1604,FigureTest,2021.2.1,59.97940306976616,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.3876991000143,None,630.3876991000143,None,,,,,,,
