PreCondName,TrgCol,ratingName,CSName,UCSName,SoundName,ExtName,Session_Condition.thisRepN,Session_Condition.thisTrialN,Session_Condition.thisN,Session_Condition.thisIndex,PreCond.thisRepN,PreCond.thisTrialN,PreCond.thisN,PreCond.thisIndex,RatingPreCond.thisRepN,RatingPreCond.thisTrialN,RatingPreCond.thisN,RatingPreCond.thisIndex,Cond.thisRepN,Cond.thisTrialN,Cond.thisN,Cond.thisIndex,RatingCond.thisRepN,RatingCond.thisTrialN,RatingCond.thisN,RatingCond.thisIndex,Session_Extinction.thisRepN,Session_Extinction.thisTrialN,Session_Extinction.thisN,Session_Extinction.thisIndex,Extinction.thisRepN,Extinction.thisTrialN,Extinction.thisN,Extinction.thisIndex,RatingExt.thisRepN,RatingExt.thisTrialN,RatingExt.thisN,RatingExt.thisIndex,InstrBkg.started,InstrBkg.stopped,TagFig.started,TagFig.stopped,InstrKeyResp.keys,InstrKeyResp.rt,InstrKeyResp.started,InstrKeyResp.stopped,precondBkg.started,precondBkg.stopped,imagePreCond.started,imagePreCond.stopped,BlankBkg.started,BlankBkg.stopped,Bkg.started,Bkg.stopped,image.started,image.stopped,Scale.response,Scale.rt,Scale.started,Scale.stopped,InstrBkg2.started,InstrBkg2.stopped,TagFig2.started,TagFig2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,CSBkg.started,CSBkg.stopped,CS_image.started,CS_image.stopped,UCSBkg.started,UCSBkg.stopped,UCS_image.started,UCS_image.stopped,sound_1.started,sound_1.stopped,InstrBkg3.started,InstrBkg3.stopped,TagFig3.started,TagFig3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,ExtBkg.started,ExtBkg.stopped,Ext_image.started,Ext_image.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,12,12,19,,,,,,,,,,,,,,,,,987.3519534000079,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.349600400019,None,986.349600400019,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,13,13,3,,,,,,,,,,,,,,,,,989.4017552000005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988.4116327000083,None,988.4116327000083,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,14,14,9,,,,,,,,,,,,,,,,,991.6514436000143,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.6371963000274,None,990.6371963000274,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,15,15,11,,,,,,,,,,,,,,,,,994.1182475000387,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.1093103000312,None,993.1093103000312,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,16,16,2,,,,,,,,,,,,,,,,,996.4509664000361,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995.460479100002,None,995.460479100002,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,17,17,10,,,,,,,,,,,,,,,,,998.7170533000026,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.7227385000442,None,997.7227385000442,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,18,18,14,,,,,,,,,,,,,,,,,1000.8174462000025,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.817249100015,None,999.817249100015,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,19,19,5,,,,,,,,,,,,,,,,,1003.1337918000063,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002.1255872000474,None,1002.1255872000474,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,-0.1,Rating\ratingCS+3.png,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,,,,,,,,,,,,,,,1005.83474260004,None,1005.83474260004,None,2.7734375,4.619529100018553,1005.83474260004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,Rating\ratingCS-3.png,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,1,1,1,,,,,,,,,,,,,,,1012.1131430999958,None,1012.1131430999958,None,2.3671875,0.9111663000076078,1012.1131430999958,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,19,,,,,,,,,,,,,,,,,1013.790526900033,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.8022559999954,None,1012.8022559999954,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,1,1,17,,,,,,,,,,,,,,,,,1016.0071039000177,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015.0066392000299,None,1015.0066392000299,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,2,2,11,,,,,,,,,,,,,,,,,1018.1907596000237,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017.185537900019,None,1017.185537900019,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,3,3,8,,,,,,,,,,,,,,,,,1020.38984420005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019.3847540999996,None,1019.3847540999996,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,4,4,18,,,,,,,,,,,,,,,,,1022.4766581000295,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.4838123000227,None,1021.4838123000227,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,5,5,0,,,,,,,,,,,,,,,,,1024.5775927000213,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.5748913999996,None,1023.5748913999996,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,6,6,4,,,,,,,,,,,,,,,,,1026.8258254000102,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.8249408000265,None,1025.8249408000265,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,7,7,16,,,,,,,,,,,,,,,,,1028.9918085000245,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.9869889999973,None,1027.9869889999973,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,8,8,2,,,,,,,,,,,,,,,,,1031.0916277000215,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.1018528999994,None,1030.1018528999994,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,9,9,10,,,,,,,,,,,,,,,,,1033.2527214000002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032.2602558000362,None,1032.2602558000362,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,10,10,13,,,,,,,,,,,,,,,,,1035.384734500025,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034.3846099000075,None,1034.3846099000075,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,11,11,1,,,,,,,,,,,,,,,,,1037.497125599999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036.5085189000238,None,1036.5085189000238,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,12,12,5,,,,,,,,,,,,,,,,,1039.7126254000468,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038.708637600008,None,1038.708637600008,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,13,13,15,,,,,,,,,,,,,,,,,1041.8457406000234,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040.8570406000363,None,1040.8570406000363,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,14,14,6,,,,,,,,,,,,,,,,,1044.0146532000508,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043.006042700028,None,1043.006042700028,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,15,15,14,,,,,,,,,,,,,,,,,1046.1464727999992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1045.138955500035,None,1045.138955500035,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,16,16,7,,,,,,,,,,,,,,,,,1048.1808268000023,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047.1819504000014,None,1047.1819504000014,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,17,17,9,,,,,,,,,,,,,,,,,1050.2289849000517,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049.2280552000157,None,1049.2280552000157,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,-0.1,,,,,Extinction\CS+1.BMP,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,18,18,3,,,,,,,,,,,,,,,,,1052.3444492000272,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051.3444525000523,None,1051.3444525000523,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,,,,Extinction\CS-1.BMP,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,19,19,12,,,,,,,,,,,,,,,,,1054.5275743000093,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053.521589400014,None,1053.521589400014,None,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,-0.1,Rating\ratingCS+3.png,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,0,0,0,,,,,,,,,,,,,,,1057.2885413000477,None,1057.2885413000477,None,2.1796875,1.3359732000390068,1057.2885413000477,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,Rating\ratingCS-3.png,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,1,1,1,,,,,,,,,,,,,,,1060.1511423000484,None,1060.1511423000484,None,2.2656249999999996,0.754360800026916,1060.1511423000484,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
